timestamp,elapsed_time,Plastic_1_in_water_pixel_area,Plastic_1_in_water_area_cm2,Plastic_2_in_acid_pixel_area,Plastic_2_in_acid_area_cm2
20250410_125822,1440.68,102799.5,4.145149419331097,101084.0,4.075975893887271
20250410_125832,1450.71,102791.5,4.144826838040773,101162.5,4.079141222798575
20250410_125842,1460.83,102785.5,4.14458490207303,100982.5,4.071883143766288
20250410_125852,1470.85,102756.0,4.14339538356496,101198.0,4.080572677274387
20250410_125902,1480.88,102762.0,4.143637319532703,101095.5,4.076439604492112
20250410_125912,1490.98,102783.0,4.144484095419804,101153.5,4.07877831884696
20250410_125922,1501.08,102797.0,4.14504861267787,101073.5,4.075552505943722
20250410_125932,1511.18,102715.5,4.141762315782696,101082.5,4.0759154098953365
20250410_125942,1521.29,102756.5,4.143415544895606,101081.5,4.075875087234046
20250410_125952,1531.33,102745.0,4.142951834290765,101120.5,4.077447671024374
20250410_130002,1541.35,102783.5,4.144504256750449,100992.0,4.072266209048547
20250410_130012,1551.45,102755.0,4.14335506090367,101012.5,4.073092823605002
20250410_130022,1561.49,102798.5,4.145109096669806,101121.5,4.077487993685665
20250410_130033,1571.59,102750.5,4.143173608927863,101143.0,4.07835493090341
20250410_130043,1581.62,102765.0,4.143758287516575,101105.0,4.076822669774372
20250410_130053,1591.72,102860.0,4.147588940339171,101044.0,4.074362987435652
20250410_130103,1601.83,102772.0,4.144040546145608,101132.0,4.077911381629215
20250410_130113,1611.86,102736.0,4.142588930339151,101131.5,4.07789122029857
20250410_130123,1621.95,102742.5,4.142851027637539,101073.5,4.075552505943722
20250410_130133,1631.99,102839.5,4.146762325782716,101048.5,4.07454443941146
20250410_130143,1642.02,102774.5,4.144141352798835,101070.5,4.07543153795985
20250410_130153,1652.12,102750.0,4.143153447597218,101133.5,4.077971865621151
20250410_130203,1662.22,102699.0,4.141096991871403,101093.5,4.076358959169531
20250410_130213,1672.34,102733.0,4.142467962355279,101064.0,4.075169440661462
20250410_130223,1682.37,102666.5,4.139786505379463,101099.0,4.076580733806629
20250410_130233,1692.39,102710.0,4.141540541145599,101134.0,4.077992026951796
20250410_130243,1702.49,102678.5,4.140270377314948,101055.5,4.074826698040493
20250410_130254,1712.53,102736.0,4.142588930339151,100984.5,4.071963789088869
20250410_130304,1722.56,102792.5,4.144867160702063,101269.0,4.083435586226011
20250410_130314,1732.66,102783.0,4.144484095419804,101190.0,4.080250095984063
20250410_130324,1742.76,102753.0,4.143274415581089,101113.0,4.077145251064696
20250410_130334,1752.8,102758.0,4.143476028887542,101101.5,4.076681540459855
20250410_130344,1762.84,102699.5,4.141117153202048,101099.5,4.0766008951372745
20250410_130354,1772.86,102733.0,4.142467962355279,101069.0,4.075371053967914
20250410_130404,1782.96,102699.5,4.141117153202048,101087.0,4.076096861871143
20250410_130414,1793.07,102743.5,4.14289135029883,101065.5,4.075229924653398
20250410_130424,1803.17,102709.0,4.141500218484308,101080.5,4.075834764572755
20250410_130434,1813.27,102626.5,4.138173598927843,101003.0,4.072709758322742
20250410_130444,1823.37,102698.5,4.141076830540758,101088.5,4.076157345863079
20250410_130454,1833.47,102688.5,4.140673603927853,101024.5,4.073576695540488
20250410_130505,1843.58,102770.0,4.143959900823028,101137.0,4.078112994935667
20250410_130515,1853.67,102772.0,4.144040546145608,101012.5,4.073092823605002
20250410_130525,1863.71,102735.5,4.142568769008506,101138.0,4.078153317596958
20250410_130535,1873.83,102764.5,4.14373812618593,101017.0,4.073274275580809
20250410_130545,1883.91,102757.5,4.143455867556897,101159.0,4.079000093484058
20250410_130555,1893.95,102806.0,4.145411516629484,101197.0,4.080532354613096
20250410_130605,1904.05,102743.0,4.142871188968185,101107.5,4.076923476427599
20250410_130615,1914.08,102677.5,4.1402300546536575,101029.0,4.073758147516295
20250410_130625,1924.18,102773.5,4.144101030137544,101068.0,4.075330731306624
20250410_130635,1934.21,102736.5,4.142609091669796,100948.0,4.070492011951767
20250410_130645,1944.33,102716.5,4.141802638443987,101178.0,4.079766224048577
20250410_130655,1954.42,102755.0,4.14335506090367,101030.0,4.073798470177586
20250410_130706,1964.53,102708.5,4.141480057153663,101073.0,4.075532344613077
20250410_130716,1974.62,102767.0,4.143838932839156,101045.0,4.074403310096943
20250410_130726,1984.65,102788.5,4.144705870056901,101055.0,4.074806536709848
20250410_130736,1994.69,102636.5,4.138576825540748,100977.5,4.071681530459835
20250410_130746,2004.72,102774.0,4.144121191468189,101002.0,4.072669435661452
20250410_130756,2014.83,102666.0,4.139766344048817,101063.5,4.075149279330817
20250410_130806,2024.92,102726.0,4.142185703726246,100959.5,4.070955722556606
20250410_130816,2034.95,102742.0,4.142830866306894,101076.0,4.075653312596947
20250410_130826,2045.06,102689.0,4.140693765258498,101061.0,4.07504847267759
20250410_130836,2055.16,102751.5,4.143213931589154,101063.5,4.075149279330817
20250410_130846,2065.26,102762.5,4.143657480863348,101148.5,4.078576705540508
20250410_130856,2075.36,102757.0,4.143435706226251,101122.0,4.07750815501631
20250410_130906,2085.39,102767.5,4.143859094169801,101080.5,4.075834764572755
20250410_130916,2095.43,102719.0,4.1419034450972125,100906.5,4.0688186215082105
20250410_130927,2105.53,102695.0,4.140935701226241,100976.0,4.071621046467899
20250410_130937,2115.63,102708.5,4.141480057153663,100998.5,4.072528306346936
20250410_130947,2125.66,102760.0,4.143556674210123,101015.0,4.073193630258229
20250410_130957,2135.77,102783.5,4.144504256750449,101191.0,4.080290418645354
20250410_131007,2145.8,0.0,0.0,101083.0,4.075935571225981
20250410_131017,2155.83,102756.5,4.143415544895606,101034.5,4.073979922153393
20250410_131027,2165.93,102740.0,4.142750220984313,101109.5,4.077004121750179
20250410_131037,2175.96,102705.5,4.141359089169791,101028.0,4.073717824855004
20250410_131047,2186.04,102790.0,4.144766354048837,101040.0,4.074201696790491
20250410_131057,2196.17,102827.5,4.146278453847231,101067.5,4.075310569975978
20250410_131107,2206.2,102629.5,4.138294566911714,101021.5,4.073455727556616
20250410_131117,2216.23,102792.0,4.144846999371418,101003.5,4.072729919653388
20250410_131127,2226.34,102745.0,4.142951834290765,101031.5,4.073858954169522
20250410_131137,2236.37,102639.5,4.138697793524619,101052.5,4.074705730056621
20250410_131147,2246.4,102745.0,4.142951834290765,101091.0,4.0762581525163055
20250410_131157,2256.5,102687.0,4.140613119935917,101138.5,4.078173478927603
20250410_131208,2266.6,102766.5,4.143818771508511,101106.0,4.076862992435662
20250410_131218,2276.71,102697.5,4.141036507879467,101094.0,4.076379120500176
20250410_131228,2286.83,102794.5,4.1449478060246445,101090.0,4.076217829855015
20250410_131238,2296.91,102690.0,4.140734087919789,101049.5,4.0745847620727496
20250410_131248,2307.01,102747.5,4.143052640943991,101038.0,4.074121051467909
20250410_131258,2317.06,102740.0,4.142750220984313,101029.5,4.07377830884694
20250410_131308,2327.08,102807.0,4.145451839290775,101068.0,4.075330731306624
20250410_131318,2337.18,102668.0,4.139846989371399,101020.0,4.073395243564681
20250410_131328,2347.28,102790.0,4.144766354048837,101078.0,4.075733957919529
20250410_131338,2357.33,102735.0,4.142548607677861,101055.5,4.074826698040493
20250410_131348,2367.42,102798.5,4.145109096669806,101119.5,4.077407348363083
20250410_131358,2377.52,102713.5,4.141681670460115,101074.0,4.075572667274367
20250410_131409,2387.55,102660.5,4.139544569411719,100964.5,4.071157335863059
20250410_131419,2397.65,102684.5,4.140512313282692,101076.5,4.075673473927593
20250410_131429,2407.68,102677.5,4.1402300546536575,101153.5,4.07877831884696
20250410_131439,2417.72,102752.0,4.143234092919799,100991.0,4.0722258863872565
20250410_131449,2427.83,102719.5,4.1419236064278575,101138.5,4.078173478927603
20250410_131459,2437.85,102709.5,4.141520379814954,101006.5,4.07285088763726
20250410_131509,2447.89,102686.0,4.1405727972746265,101071.0,4.075451699290496
20250410_131519,2457.92,102801.0,4.145209903323033,101010.0,4.072992016951775
20250410_131529,2468.02,102726.0,4.142185703726246,101179.5,4.079826708040513
20250410_131539,2478.05,102709.5,4.141520379814954,101104.0,4.076782347113081
20250410_131549,2488.15,102706.5,4.141399411831082,101162.5,4.079141222798575
20250410_131559,2498.25,102693.5,4.1408752172343055,101114.5,4.077205735056632
20250410_131609,2508.36,102730.5,4.142367155702053,101089.5,4.076197668524369
20250410_131619,2518.39,0.0,0.0,101091.5,4.076278313846951
20250410_131629,2528.49,102833.0,4.146500228484328,101034.0,4.073959760822747
20250410_131639,2538.52,102710.0,4.141540541145599,101057.5,4.0749073433630745
20250410_131650,2548.55,102711.5,4.141601025137534,100990.0,4.072185563725967
20250410_131700,2558.66,102692.5,4.140834894573015,101135.0,4.078032349613086
20250410_131710,2568.76,102703.0,4.141258282516565,101052.5,4.074705730056621
20250410_131720,2578.8,102755.5,4.143375222234315,101055.5,4.074826698040493
20250410_131730,2588.83,102788.5,4.144705870056901,101064.0,4.075169440661462
20250410_131740,2598.86,102770.0,4.143959900823028,101030.5,4.073818631508231
20250410_131750,2608.96,102694.5,4.140915539895596,101120.5,4.077447671024374
20250410_131800,2618.99,102786.0,4.144605063403676,101046.0,4.074443632758234
20250410_131810,2629.09,102688.0,4.140653442597208,100976.5,4.071641207798544
20250410_131820,2639.19,102749.0,4.143113124935927,101083.0,4.075935571225981
20250410_131830,2649.23,102789.0,4.144726031387547,101061.5,4.075068634008236
20250410_131840,2659.33,102716.5,4.141802638443987,101098.5,4.076560572475984
20250410_131850,2669.43,102662.0,4.139605053403655,101037.5,4.074100890137264
20250410_131901,2679.53,0.0,0.0,101151.0,4.078677512193734
20250410_131911,2689.64,102745.5,4.14297199562141,101132.0,4.077911381629215
20250410_131921,2699.67,102777.0,4.144242159452061,101019.5,4.073375082234035
20250410_131931,2709.77,102682.5,4.140431667960111,101087.0,4.076096861871143
20250410_131941,2719.87,102695.5,4.140955862556886,101120.0,4.077427509693729
20250410_131951,2729.9,102757.5,4.143455867556897,101124.0,4.077588800338891
20250410_132001,2739.94,102738.0,4.142669575661732,101003.5,4.072729919653388
20250410_132011,2750.04,102774.5,4.144141352798835,101043.5,4.074342826105007
20250410_132021,2760.07,102731.0,4.142387317032698,101050.0,4.074604923403395
20250410_132031,2770.11,102688.0,4.140653442597208,101075.0,4.0756129899356575
20250410_132041,2780.14,102745.0,4.142951834290765,101041.5,4.0742621807824255
20250410_132051,2790.24,102786.5,4.1446252247343205,101056.5,4.074867020701784
20250410_132101,2800.27,102754.5,4.143334899573025,101132.0,4.077911381629215
20250410_132111,2810.31,102804.0,4.145330871306904,101097.0,4.076500088484048
20250410_132121,2820.34,102741.5,4.142810704976249,101079.5,4.075794441911465
20250410_132131,2830.37,102726.0,4.142185703726246,100992.5,4.072286370379192
20250410_132141,2840.47,102686.0,4.1405727972746265,101083.0,4.075935571225981
20250410_132151,2850.5,102743.5,4.14289135029883,101067.0,4.075290408645333
20250410_132202,2860.53,102682.0,4.140411506629465,101079.5,4.075794441911465
20250410_132212,2870.64,102774.0,4.144121191468189,101130.5,4.077850897637279
20250410_132222,2880.67,102817.0,4.145855065903681,101069.0,4.075371053967914
20250410_132232,2890.77,102740.5,4.142770382314958,101007.5,4.0728912102985495
20250410_132242,2900.81,102729.5,4.142326833040763,101119.0,4.077387187032439
20250410_132252,2910.84,102732.0,4.142427639693989,101098.0,4.076540411145339
20250410_132302,2920.94,102726.5,4.142205865056892,101134.5,4.078012188282441
20250410_132312,2931.04,102797.0,4.14504861267787,100984.5,4.071963789088869
20250410_132322,2941.14,102897.0,4.149080878806919,101019.0,4.07335492090339
20250410_132332,2951.24,102678.5,4.140270377314948,101132.0,4.077911381629215
20250410_132342,2961.28,102735.5,4.142568769008506,101025.0,4.073596856871133
20250410_132352,2971.38,102748.0,4.143072802274637,101090.0,4.076217829855015
20250410_132402,2981.41,102712.5,4.141641347798824,101007.5,4.0728912102985495
20250410_132412,2991.44,102759.5,4.143536512879478,101092.5,4.07631863650824
20250410_132422,3001.47,102780.5,4.144383288766578,101132.0,4.077911381629215
20250410_132433,3011.58,102757.0,4.143435706226251,101099.0,4.076580733806629
20250410_132443,3021.61,102734.5,4.142528446347216,101157.5,4.078939609492123
20250410_132453,3031.64,102709.5,4.141520379814954,101116.5,4.0772863803792125
20250410_132503,3041.68,102716.0,4.141782477113342,101070.5,4.07543153795985
20250410_132513,3051.71,102755.5,4.143375222234315,101061.0,4.07504847267759
20250410_132523,3061.74,102814.5,4.145754259250454,101042.0,4.074282342113071
20250410_132533,3071.85,102743.0,4.142871188968185,101135.5,4.078052510943731
20250410_132543,3081.87,102688.0,4.140653442597208,101062.0,4.075088795338881
20250410_132553,3091.98,102732.5,4.142447801024635,101100.5,4.0766412177985645
20250410_132603,3102.01,102736.5,4.142609091669796,101015.0,4.073193630258229
20250410_132613,3112.04,102726.0,4.142185703726246,101127.0,4.077709768322762
20250410_132623,3122.07,102787.0,4.1446453860649655,101056.5,4.074867020701784
20250410_132633,3132.18,102709.0,4.141500218484308,101063.0,4.075129118000172
20250410_132643,3142.21,102735.5,4.142568769008506,101019.0,4.07335492090339
20250410_132653,3152.33,102718.0,4.141863122435923,101044.5,4.074383148766297
20250410_132703,3162.35,102760.5,4.143576835540768,101064.0,4.075169440661462
20250410_132713,3172.38,102764.0,4.143717964855284,101114.0,4.077185573725986
20250410_132723,3182.41,102710.0,4.141540541145599,101059.0,4.074967827355009
20250410_132733,3192.51,102807.0,4.145451839290775,101149.0,4.078596866871153
20250410_132744,3202.54,102766.0,4.143798610177866,101046.5,4.074463794088878
20250410_132754,3212.64,102706.5,4.141399411831082,101104.5,4.076802508443727
20250410_132804,3222.67,102725.5,4.142165542395601,101041.0,4.0742420194517805
20250410_132814,3232.71,102722.0,4.142024413081084,101003.5,4.072729919653388
20250410_132824,3242.74,102746.0,4.142992156952056,101102.5,4.076721863121145
20250410_132834,3252.77,102762.5,4.143657480863348,101123.0,4.077548477677601
20250410_132844,3262.82,102734.0,4.14250828501657,101073.5,4.075552505943722
20250410_132854,3272.84,102771.0,4.144000223484318,101119.0,4.077387187032439
20250410_132904,3282.94,102715.0,4.141742154452051,101120.5,4.077447671024374
20250410_132914,3293.04,102780.0,4.144363127435932,101214.5,4.08123800118568
20250410_132924,3303.07,102758.5,4.143496190218187,100985.5,4.072004111750159
20250410_132934,3313.11,102710.5,4.141560702476244,101104.5,4.076802508443727
20250410_132944,3323.14,102709.5,4.141520379814954,101059.5,4.074987988685655
20250410_132954,3333.24,102774.5,4.144141352798835,101082.5,4.0759154098953365
20250410_133004,3343.35,102743.5,4.14289135029883,101178.0,4.079766224048577
20250410_133014,3353.44,102784.0,4.144524418081094,101130.0,4.077830736306634
20250410_133024,3363.48,102713.0,4.14166150912947,101051.0,4.074645246064685
20250410_133035,3373.58,102727.5,4.1422461877181815,101089.0,4.076177507193724
20250410_133045,3383.61,102763.5,4.143697803524639,101035.0,4.074000083484038
20250410_133055,3393.64,102766.0,4.143798610177866,101079.0,4.075774280580819
20250410_133105,3403.68,102860.5,4.147609101669817,101066.5,4.0752702473146885
20250410_133115,3413.71,102795.5,4.144988128685935,101219.5,4.081439614492132
20250410_133125,3423.83,102769.0,4.1439195781617375,101059.0,4.074967827355009
20250410_133135,3433.85,102817.5,4.145875227234325,101221.0,4.081500098484068
20250410_133145,3443.95,102767.0,4.143838932839156,101108.5,4.0769637990888885
20250410_133155,3454.05,102691.5,4.140794571911725,101180.5,4.079867030701804
20250410_133205,3464.08,102840.0,4.146782487113361,101073.5,4.075552505943722
20250410_133215,3474.18,102790.5,4.144786515379482,101211.0,4.081096871871163
20250410_133225,3484.21,102731.0,4.142387317032698,101027.0,4.073677502193714
20250410_133235,3494.25,102753.0,4.143274415581089,101033.0,4.0739194381614565
20250410_133245,3504.28,102734.5,4.142528446347216,101035.0,4.074000083484038
20250410_133255,3514.38,102768.0,4.143879255500447,101109.5,4.077004121750179
20250410_133305,3524.41,102822.5,4.146076840540778,101062.0,4.075088795338881
20250410_133315,3534.44,102795.5,4.144988128685935,101084.0,4.075975893887271
20250410_133325,3544.48,102770.0,4.143959900823028,101100.0,4.07662105646792
20250410_133335,3554.51,102781.0,4.144403450097222,101063.5,4.075149279330817
20250410_133346,3564.61,102815.5,4.145794581911744,101198.0,4.080572677274387
20250410_133356,3574.71,102815.0,4.145774420581099,101055.0,4.074806536709848
20250410_133406,3584.83,102757.5,4.143455867556897,101193.0,4.080371063967935
20250410_133416,3594.92,102812.5,4.145673613927873,101083.5,4.0759557325566265
20250410_133426,3604.95,102723.5,4.14208489707302,101033.0,4.0739194381614565
20250410_133436,3614.98,102781.0,4.144403450097222,101102.0,4.0767017017905
20250410_133446,3625.02,102731.0,4.142387317032698,101058.0,4.074927504693719
20250410_133456,3635.12,102715.0,4.141742154452051,101069.0,4.075371053967914
20250410_133506,3645.22,102779.0,4.144322804774641,101133.0,4.077951704290506
20250410_133516,3655.33,102774.5,4.144141352798835,101055.0,4.074806536709848
20250410_133526,3665.34,102713.0,4.14166150912947,101105.0,4.076822669774372
20250410_133536,3675.36,102821.0,4.146016356548842,101151.0,4.078677512193734
20250410_133546,3685.49,102745.0,4.142951834290765,101094.0,4.076379120500176
20250410_133557,3695.62,102861.0,4.147629263000462,101179.5,4.079826708040513
20250410_133607,3705.69,102723.5,4.14208489707302,100968.0,4.071298465177575
20250410_133617,3715.73,102726.0,4.142185703726246,101043.0,4.074322664774362
20250410_133627,3725.76,102799.5,4.145149419331097,101065.5,4.075229924653398
20250410_133637,3735.87,102708.5,4.141480057153663,101144.5,4.078415414895345
20250410_133647,3745.96,102733.0,4.142467962355279,101060.5,4.075028311346945
20250410_133657,3756.06,102814.0,4.145734097919809,101075.0,4.0756129899356575
20250410_133707,3766.18,102842.5,4.146883293766587,101173.0,4.079564610742125
20250410_133717,3776.2,102805.5,4.14539135529884,101059.0,4.074967827355009
20250410_133727,3786.23,102951.0,4.151258302516605,101118.0,4.077346864371148
20250410_133737,3796.26,102822.0,4.146056679210132,101092.5,4.07631863650824
20250410_133747,3806.35,102755.0,4.14335506090367,101042.0,4.074282342113071
20250410_133757,3816.46,102787.0,4.1446453860649655,101008.0,4.0729113716291945
20250410_133807,3826.5,0.0,0.0,45921.0,1.85165692912031
20250410_133817,3836.53,0.0,0.0,22956.5,0.925667173914993
20250410_133827,3846.56,0.0,0.0,101174.5,4.079625094734061
20250410_133838,3856.6,0.0,0.0,0.0,0.0
20250410_133848,3866.63,102855.5,4.147407488363364,0.0,0.0
20250410_133858,3876.66,0.0,0.0,100815.5,4.065149259330777
20250410_133908,3886.66,102432.5,4.130351002637489,100933.5,4.069907333363054
20250410_133918,3896.72,102424.0,4.13000826001652,101028.0,4.073717824855004
20250410_133928,3906.76,102386.0,4.128475998887481,100852.0,4.06662103646788
20250410_133938,3916.89,102435.0,4.130451809290715,100827.0,4.065612969935618
20250410_133948,3926.96,0.0,0.0,100956.0,4.07081459324209
20250410_133958,3936.99,102387.0,4.128516321548772,100886.5,4.068012168282402
20250410_134008,3947.02,102401.0,4.129080838806839,100903.5,4.068697653524339
20250410_134018,3957.06,102366.5,4.127689706992317,100914.5,4.069141202798535
20250410_134028,3967.09,102349.5,4.127004221750378,100915.0,4.06916136412918
20250410_134038,3977.12,102449.5,4.131036487879428,100899.5,4.068536362879177
20250410_134048,3987.22,102437.0,4.130532454613296,100891.0,4.068193620258208
20250410_134058,3997.26,102396.0,4.128879225500387,100875.0,4.067548457677561
20250410_134108,4007.3,102405.5,4.129262290782646,100892.5,4.068254104250144
20250410_134118,4017.32,0.0,0.0,100905.5,4.0687782988469205
20250410_134128,4027.43,102319.0,4.125774380581019,100879.0,4.067709748322723
20250410_134138,4037.46,0.0,0.0,100900.0,4.068556524209823
20250410_134148,4047.49,102378.5,4.128173578927803,100884.0,4.067911361629174
20250410_134158,4057.52,102462.5,4.131560682476204,100887.0,4.068032329613046
20250410_134208,4067.55,102495.5,4.132891330298789,100862.0,4.067024263080784
20250410_134219,4077.65,102335.5,4.126439704492312,100929.0,4.069725881387247
20250410_134229,4087.69,102275.0,4.124000183484238,0.0,0.0
20250410_134239,4097.72,102469.0,4.131822779774592,0.0,0.0
20250410_134249,4107.75,102387.0,4.128516321548772,100922.0,4.069443622758214
20250410_134259,4117.79,102408.5,4.129383258766517,100886.0,4.067992006951756
20250410_134309,4127.83,102294.0,4.124766314048757,100866.5,4.067205715056591
20250410_134319,4137.85,102437.5,4.130552615943942,100958.5,4.070915399895316
20250410_134329,4147.89,102379.0,4.128193740258449,100868.5,4.067286360379172
20250410_134339,4157.91,0.0,0.0,0.0,0.0
20250410_134349,4167.95,102387.0,4.128516321548772,100953.5,4.070713786588864
20250410_134359,4177.98,0.0,0.0,0.0,0.0
20250410_134409,4188.01,102452.5,4.131157455863299,100995.0,4.072387177032419
20250410_134419,4198.05,102417.5,4.129746162718132,100936.5,4.070028301346926
20250410_134429,4208.08,102341.0,4.126661479129409,100863.0,4.067064585742075
20250410_134439,4218.11,102398.0,4.128959870822968,100843.5,4.06627829384691
20250410_134449,4228.21,102416.5,4.129705840056841,100981.0,4.071822659774352
20250410_134459,4238.25,102441.0,4.130693745258458,100840.0,4.066137164532393
20250410_134509,4248.28,102455.0,4.131258262516525,100938.0,4.070088785338861
20250410_134519,4258.31,102439.0,4.130613099935877,100940.5,4.070189591992087
20250410_134529,4268.34,102375.5,4.128052610943931,100943.0,4.070290398645313
20250410_134539,4278.38,102361.5,4.127488093685865,100905.5,4.0687782988469205
20250410_134549,4288.48,102369.0,4.127790513645543,0.0,0.0
20250410_134559,4298.51,102356.0,4.127266319048768,100861.0,4.066983940419494
20250410_134609,4308.54,102434.5,4.13043164796007,100917.0,4.069242009451761
20250410_134620,4318.57,0.0,0.0,100879.0,4.067709748322723
20250410_134630,4328.61,102359.0,4.127387287032638,100889.5,4.0681331362662725
20250410_134640,4338.63,102447.0,4.130935681226202,100960.0,4.070975883887251
20250410_134650,4348.67,102505.5,4.133294556911695,100893.0,4.068274265580789
20250410_134700,4358.7,102373.0,4.1279518042907055,100961.0,4.071016206548542
20250410_134710,4368.73,102380.5,4.128254224250384,100915.5,4.069181525459825
20250410_134720,4378.84,102473.5,4.132004231750399,101030.5,4.073818631508231
20250410_134730,4388.87,102433.0,4.130371163968134,100959.0,4.070935561225961
20250410_134740,4398.91,102372.0,4.127911481629415,100918.0,4.069282332113051
20250410_134750,4408.93,0.0,0.0,0.0,0.0
20250410_134800,4418.96,102316.5,4.125673573927793,101325.5,4.085713816588924
20250410_134810,4429.0,102175.0,4.11996791735519,101986.5,4.112367095701933
20250410_134820,4439.03,0.0,0.0,102007.5,4.113213871589033
20250410_134830,4449.06,103943.0,4.191258382516765,0.0,0.0
20250410_134840,4459.1,14186.5,0.5720374343974494,0.0,0.0
20250410_134850,4469.13,102741.0,4.142790543645604,101608.5,4.09712512973413
20250410_134900,4479.16,102776.5,4.144221998121416,102954.5,4.151399431831122
20250410_134910,4489.19,102920.0,4.150008300016601,102541.0,4.134726011387507
20250410_134920,4499.22,103395.0,4.169161564129579,101281.5,4.083939619492142
20250410_134930,4509.26,0.0,0.0,0.0,0.0
20250410_134940,4519.36,0.0,0.0,0.0,0.0
20250410_134950,4529.39,102362.0,4.12750825501651,100601.0,4.056500048483968
20250410_135000,4539.42,102342.5,4.126721963121346,100616.5,4.057125049733971
20250410_135010,4549.45,102448.5,4.130996165218137,100679.5,4.0596653773952704
20250410_135020,4559.49,102338.5,4.126560672476184,100624.5,4.057447631024294
20250410_135030,4569.52,102323.5,4.125955832556826,100646.5,4.058334729572685
20250410_135040,4579.55,102359.0,4.127387287032638,100631.0,4.057709728322682
20250410_135051,4589.58,102329.0,4.126177607193924,100625.5,4.057487953685585
20250410_135101,4599.62,102325.5,4.126036477879407,100628.0,4.057588760338811
20250410_135111,4609.65,102328.5,4.126157445863279,0.0,0.0
20250410_135121,4619.68,102242.5,4.122689696992297,100611.0,4.0569032750968725
20250410_135131,4629.71,102329.0,4.126177607193924,100691.0,4.060129088000111
20250410_135141,4639.75,102299.0,4.124967927355209,100563.0,4.054967787354929
20250410_135151,4649.78,102400.5,4.129060677476193,100743.5,4.062246027717862
20250410_135201,4659.81,102323.0,4.125935671226181,100675.0,4.059483925419464
20250410_135211,4669.84,102331.5,4.12627841384715,100586.0,4.0558952085646105
20250410_135221,4679.87,102346.0,4.126863092435863,100677.5,4.05958473207269
20250410_135231,4689.91,102240.5,4.122609051669716,100698.5,4.06043150795979
20250410_135241,4700.05,102353.0,4.127145351064896,100641.5,4.058133116266233
20250410_135251,4710.18,102267.5,4.123697763524559,100633.5,4.057810534975909
20250410_135301,4720.26,102295.0,4.124806636710048,0.0,0.0
20250410_135311,4730.39,102268.5,4.12373808618585,100558.0,4.054766174048477
20250410_135321,4740.42,102197.5,4.120875177234225,100618.5,4.057205695056552
20250410_135331,4750.52,102344.5,4.126802608443927,100664.5,4.059060537475914
20250410_135341,4760.55,102294.5,4.124786475379403,100608.0,4.056782307113001
20250410_135352,4770.65,102316.5,4.125673573927793,100687.0,4.0599677973549495
20250410_135402,4780.72,102309.0,4.125371153968114,100639.0,4.058032309613006
20250410_135412,4790.79,102428.0,4.130169550661682,0.0,0.0
20250410_135422,4800.89,102235.5,4.122407438363264,0.0,0.0
20250410_135432,4810.92,102298.5,4.124947766024564,100664.5,4.059060537475914
20250410_135442,4820.96,102408.5,4.129383258766517,100685.0,4.059887152032369
20250410_135452,4830.99,102332.5,4.12631873650844,100639.5,4.058052470943652
20250410_135502,4841.02,102272.5,4.123899376831012,100669.0,4.059241989451721
20250410_135512,4851.05,102231.0,4.122225986387456,100677.5,4.05958473207269
20250410_135522,4861.15,102341.5,4.126681640460055,100650.5,4.058496020217847
20250410_135532,4871.26,102298.0,4.124927604693919,100650.5,4.058496020217847
20250410_135542,4881.36,102237.5,4.122488083685845,100643.5,4.058213761588814
20250410_135552,4891.39,102384.0,4.1283953535649,100629.0,4.057629083000101
20250410_135602,4901.42,102253.5,4.123133246266493,100620.5,4.057286340379132
20250410_135612,4911.46,102266.5,4.123657440863269,100622.5,4.057366985701713
20250410_135622,4921.56,102246.0,4.122830826306814,100692.5,4.060189571992048
20250410_135633,4931.67,102288.0,4.124524378081014,100732.5,4.061802478443666
20250410_135643,4941.7,102366.0,4.127669545661671,100710.5,4.060915379895276
20250410_135653,4951.73,102285.0,4.124403410097143,100626.0,4.057508115016231
20250410_135703,4961.79,102268.5,4.12373808618585,100642.5,4.058173438927523
20250410_135713,4971.86,102285.5,4.124423571427788,100680.0,4.059685538725916
20250410_135723,4981.89,102402.0,4.12912116146813,100676.0,4.059524248080755
20250410_135733,4991.93,102340.5,4.126641317798764,100622.0,4.057346824371068
20250410_135743,5001.95,102316.5,4.125673573927793,0.0,0.0
20250410_135753,5011.99,102291.5,4.124665507395531,100770.0,4.06331457824206
20250410_135803,5022.02,102266.5,4.123657440863269,100645.0,4.0582742455807495
20250410_135813,5032.05,102336.5,4.126480027153603,100694.0,4.060250055983983
20250410_135823,5042.08,102393.0,4.128758257516515,100609.0,4.056822629774292
20250410_135833,5052.12,102298.5,4.124947766024564,100763.0,4.0630323196130265
20250410_135843,5062.15,102252.5,4.123092923605202,100600.0,4.056459725822678
20250410_135853,5072.18,102249.5,4.12297195562133,0.0,0.0
20250410_135903,5082.21,102268.0,4.123717924855204,100658.5,4.058818601508171
20250410_135913,5092.25,102289.0,4.1245647007423045,100686.5,4.0599476360243045
20250410_135923,5102.28,102296.0,4.124846959371338,100685.5,4.059907313363014
20250410_135933,5112.32,102399.5,4.129020354814903,100648.5,4.058415374895266
20250410_135943,5122.34,102280.0,4.1242017967906905,100604.0,4.056621016467839
20250410_135953,5132.38,102336.5,4.126480027153603,100639.0,4.058032309613006
20250410_140003,5142.41,102279.5,4.124181635460045,100650.5,4.058496020217847
