20250408_151347,0,1582022.0,3.908021352395583
timestamp,last_capture_time,crack_area,area_m2
20250408_151408,0,1601099.0,3.9551466915752216
timestamp,last_capture_time,crack_area,area_m2
20250408_151428,0,1583437.0,3.9115167843261376
timestamp,last_capture_time,crack_area,area_m2
20250408_151448,0,1585075.0,3.9155630864478677
timestamp,last_capture_time,crack_area,area_m2
20250408_151508,0,1580133.5,3.9033562476599983
timestamp,last_capture_time,crack_area,area_m2
20250408_151528,0,8262818.5,20.411391958499465
timestamp,last_capture_time,crack_area,area_m2
20250408_151548,0,867916.0,2.1439867840559517
timestamp,last_capture_time,crack_area,area_m2
20250408_151608,0,3364899.5,8.312210003821198
timestamp,last_capture_time,crack_area,area_m2
20250408_151628,0,1779289.0,4.395324087833535
timestamp,last_capture_time,crack_area,area_m2
20250408_151648,0,1666992.5,4.117921422257904
timestamp,last_capture_time,crack_area,area_m2
20250408_151722,0,1503983.5,3.7152451935881055
timestamp,last_capture_time,crack_area,area_m2
20250408_151742,0,0,0.0
timestamp,last_capture_time,crack_area,area_m2
20250408_151756,0,1502288.0,3.711056850946229
timestamp,last_capture_time,crack_area,area_m2
20250408_151822,0,1528408.5,3.7755815362763
timestamp,last_capture_time,crack_area,area_m2
20250408_151842,0,1528203.5,3.7750751309436046
timestamp,last_capture_time,crack_area,area_m2
20250408_151903,0,1519654.5,3.7539567934352576
timestamp,last_capture_time,crack_area,area_m2
20250408_151923,0,1523730.5,3.7640256136111874
timestamp,last_capture_time,crack_area,area_m2
20250408_151943,0,1524603.5,3.766182159247494
timestamp,last_capture_time,crack_area,area_m2
20250408_152003,0,1523480.5,3.763408046132291
timestamp,last_capture_time,crack_area,area_m2
20250408_152023,0,1527786.0,3.774043793253847
timestamp,last_capture_time,crack_area,area_m2
20250408_152043,0,1524421.0,3.7657313349878994
timestamp,last_capture_time,crack_area,area_m2
20250408_152104,0,1524585.0,3.766136459254056
timestamp,last_capture_time,crack_area,area_m2
20250408_152124,0,1531052.0,3.782111694798152
timestamp,last_capture_time,crack_area,area_m2
20250408_152144,0,1526982.0,3.772057696241716
timestamp,last_capture_time,crack_area,area_m2
20250408_152204,0,1530014.5,3.7795487897607316
timestamp,last_capture_time,crack_area,area_m2
20250408_152225,0,1527788.0,3.7740487337936783
timestamp,last_capture_time,crack_area,area_m2
20250408_152245,0,1529362.5,3.7779381737757687
timestamp,last_capture_time,crack_area,area_m2
20250408_152305,0,1529136.5,3.7773798927748463
timestamp,last_capture_time,crack_area,area_m2
20250408_152325,0,1530750.0,3.7813656732836445
timestamp,last_capture_time,crack_area,area_m2
20250408_152346,0,1532725.5,3.7862456915018856
timestamp,last_capture_time,crack_area,area_m2
20250408_152406,0,1527895.5,3.774314287809604
timestamp,last_capture_time,crack_area,area_m2
20250408_152426,0,1529219.0,3.7775836900428823
timestamp,last_capture_time,crack_area,area_m2
20250408_152446,0,1531132.5,3.7823105515263564
timestamp,last_capture_time,crack_area,area_m2
20250408_152506,0,1527964.0,3.7744835012988216
timestamp,last_capture_time,crack_area,area_m2
20250408_152527,0,1528643.5,3.7761620497064623
timestamp,last_capture_time,crack_area,area_m2
20250408_152547,0,1531474.0,3.7831541487025295
timestamp,last_capture_time,crack_area,area_m2
20250408_152607,0,1530970.0,3.781909132665074
timestamp,last_capture_time,crack_area,area_m2
20250408_152627,0,1529036.5,3.7771328657832877
timestamp,last_capture_time,crack_area,area_m2
20250408_152647,0,1526902.5,3.7718613097834273
timestamp,last_capture_time,crack_area,area_m2
20250408_152707,0,1527044.5,3.77221208811144
timestamp,last_capture_time,crack_area,area_m2
20250408_152727,0,1532483.5,3.7856478861823137
timestamp,last_capture_time,crack_area,area_m2
20250408_152748,0,1535842.0,3.7939442876938103
timestamp,last_capture_time,crack_area,area_m2
20250408_152808,0,1535721.0,3.793645385034024
timestamp,last_capture_time,crack_area,area_m2
20250408_152828,0,1529419.0,3.7780777440259996
timestamp,last_capture_time,crack_area,area_m2
20250408_152848,0,1531157.5,3.782372308274246
timestamp,last_capture_time,crack_area,area_m2
20250408_152908,0,1529265.5,3.7776985575939572
timestamp,last_capture_time,crack_area,area_m2
